Age,FamilySize,Income,Wealth,Debt,FinEdu,ESG,Digital,BankFriend,LifeStyle,Luxury,Saving
87,5,0.47543855534948254,0.652823757066683,0.61707013752587,0.305148087954735,0.6296240972682944,0.5938705519928119,0.7423559687009891,0.6799390196253733,0.6103960503867778,0.6210701892894636
80,6,0.6700817224761175,0.6281446665756679,0.32194875617465635,0.3868707729497972,0.4624502921632756,0.48850378918842885,0.6949096629141959,0.48593876329210445,0.5639500009880797,0.5705370777639308
60,6,0.583864707508087,0.6046009372528848,0.359584297273775,0.6721723502036281,0.4772722358598958,0.5185625412367242,0.6325977162069383,0.6620230488963212,0.22064603549385345,0.7376689479732919
94,3,0.5196081714605756,0.5866740501040585,0.574021673556978,0.5239328609899405,0.7048110395697081,0.23754332710117565,0.7579845418652483,0.23096799034198695,0.6171708930400955,0.3863166909138094
83,1,0.5750939642695531,0.4403295641681336,0.09508726812367956,0.28142519937980237,0.5163159675814591,0.3317437574529515,0.7793013456545895,0.38716711543187987,0.2899704471646598,0.15909759177105287
92,2,0.6365027051031841,0.3205102574707565,0.5818764780074205,0.4373178376774519,0.6047363734756648,0.4275322261889128,0.5831633276340041,0.3864154127653227,0.16395839448521218,0.6748512510823585
67,2,0.3381112940483206,0.23170289984774253,0.20219035637496652,0.3380708297863579,0.3645150039779087,0.23664850889146025,0.8393352316750756,0.14477723041340415,0.07380658592988124,0.4502904404952249
64,1,0.358722363054823,0.5000004679631848,0.44755074988849625,0.6559845892643019,0.8285597573996516,0.8556622735662839,0.5506169615118697,0.6650206837131597,0.48325260972117057,0.6646187847226352
72,3,0.49194781449621816,0.6736870394436552,0.4266294084744758,0.45814889985395313,0.4123682248515098,0.7097200196419412,0.5236064594127546,0.34329395818102965,0.7875051567022674,0.8496302120160952
21,3,0.38899095914777343,0.7951785578469421,0.3246423851703806,0.4350168226358933,0.6720916383637711,0.6225383856116157,0.6060059377029221,0.7650708804097381,0.45649459212962173,0.6725082486247893
73,4,0.8177950210695507,0.7272953270703122,0.5269755315074017,0.7280647724470527,0.7222561834809217,0.8585018386306262,0.7826612402476524,0.623255154653921,0.896701600197132,0.8932251683034838
72,2,0.5114787700030027,0.3920504077727151,0.11097179804017235,0.3194164250008863,0.4164634571216871,0.1270880993711694,0.6975262393811679,0.42307907103636705,0.251310814736946,0.40378699697024867
58,3,0.3612566344385101,0.35039898696987887,0.3667712021570399,0.458370110096469,0.4647464352847,0.4682141813739024,0.5753518814571876,0.23270820754754207,0.5058122028158974,0.6311649472508248
64,3,0.8521125142689483,0.898478205296709,0.5052990621830169,0.6683322780789918,0.8259425833361155,0.6993785917806488,0.8914423240216219,0.662511412149828,0.8644905676680235,0.618483314207245
90,5,0.24559299987285166,0.18861946165372495,0.5798724958037639,0.597671866917983,0.15679592516928337,0.37363488994887356,0.7046915908414719,0.2857645378585523,0.15965507035293638,0.8244253825286434
57,2,0.6498201191258284,0.5743094633637671,0.2263663825594592,0.5721028452517192,0.6779058190745966,0.8611768347049755,0.7268182961178216,0.25681774768733606,0.5280980384947978,0.8570681670772657
36,1,0.6202630602887599,0.5016779812507002,0.4914295416630938,0.7067329188897074,0.8988111709142196,0.7029482413119574,0.5115706688676295,0.6847318334561915,0.6836073150076104,0.538225497370249
54,1,0.870947118767128,0.8615657876642915,0.494693569963905,0.7782420794759459,0.7189374769662565,0.8088966302855091,0.8054482525307881,0.5531161605299435,0.8087433191180878,0.805431151311142
75,2,0.7259695574699689,0.9610593425605373,0.8159147705489844,0.4014365790228007,0.564249847759486,0.6907908030173763,0.8069064632507387,0.5868657654048015,0.1878545114794877,0.5831570667899003
52,4,0.6024290560488827,0.48210868399566165,0.598726570109002,0.6370779840368195,0.2598007939378254,0.5524907235424983,0.5236969550926477,0.49781996622807523,0.5440852582521853,0.43619293070672266
93,2,0.572442597435859,0.745921658336799,0.7923996335557584,0.23954164954398954,0.7315823258823447,0.720278771836115,0.49380037126776755,0.5728235629493046,0.412613855049995,0.36504868784158
28,1,0.4602995309555873,0.44375295629793116,0.41291476849750697,0.5754476975812516,0.42394136982766795,0.4279825539104871,0.7666811115502189,0.3287956856969445,0.6815432817032143,0.4820710836662723
32,5,0.6825924302240594,0.4818505778639022,0.6245645992174055,0.5362776322898222,0.6650357867014887,0.29646229910803273,0.6426598417702161,0.11563704745166672,0.49273884632316683,0.4560705463300967
79,3,0.41983925737243677,0.4794027575638533,0.105815581649433,0.4747435595098748,0.658199834481928,0.3360372163826693,0.4933687506927088,0.3315250573600476,0.3417521975162204,0.22320250031352973
55,1,0.3379882211155659,0.5077339362207645,0.46873944256719446,0.6456065368195111,0.6177185639741485,0.4568634070333972,0.5412494428735745,0.5493384116299534,0.6044814980912275,0.5283931754550624
47,1,0.20604955324583601,0.6960710640842301,0.5970592759268666,0.5380281474836393,0.3565241511232633,0.3209508381288448,0.48273787558898645,0.30077200046633795,0.38564142328361367,0.5270038230979897
41,4,0.8343205663286504,0.8814097675142284,0.5230652228172934,0.760301483331336,0.5808676380512139,0.5890463933562209,0.8348248243376204,0.47860140194928247,0.8823064699692628,0.32959733810979397
43,3,0.6676069897206303,0.714957810218341,0.49245848693542016,0.7317688214604045,0.42865237663827255,0.8315714664833845,0.8573943148039903,0.7781909894864819,0.6527688925891264,0.33735819237645404
31,1,0.9367929801432611,0.8335442869282452,0.6218355309532464,0.3728564422391195,0.880842929287986,0.6638911229589336,0.5871147977833759,0.8064093779607968,0.7447772355350256,0.6606498063539135
47,2,0.8994175420936328,0.9288534078611352,0.5233533330177865,0.728472447459165,0.726164953719536,0.7486552065831742,0.7781407941249148,0.477913176090768,0.8621155333849709,0.4994033716065238
61,2,0.5469028690216136,0.6963564187846195,0.6916104257962471,0.42214942964589447,0.6475952312234621,0.6206085303504628,0.5921227402198133,0.4216774018737169,0.39768512180850024,0.6116716549794505
53,1,0.8622206557685512,0.9590578593948855,0.5154271972023906,0.6915247845718783,0.7946217828541768,0.8449105738527473,0.7787211129223286,0.5291880093717146,0.7264643343577594,0.6293624133573195
57,3,0.8851974381702732,0.8866462900639155,0.8140976480220152,0.7793387291430238,0.6893410994373191,0.910338757305478,0.8876822418229499,0.6393397006199321,0.900054661488132,0.7004503361019782
51,1,0.8839548421913364,0.8610971605988285,0.6770281432809675,0.7735737412082072,0.7894965344498377,0.6951761335220717,0.8172396086033016,0.48926566647172576,0.6954406655737261,0.3838167032724569
58,1,0.45963827027486803,0.5051765339559108,0.6162697615271959,0.42334351723574176,0.7401724348946418,0.4922520883949141,0.6150247861821793,0.7549903818876874,0.8162677818776622,0.658540356574776
23,2,0.7052488097759447,0.7877929193525558,0.10234879238000343,0.08145666846839875,0.2973514523217754,0.9402834725593318,0.7765052547375515,0.7429152295912568,0.5942007653368586,0.027866122839963203
83,2,0.09544199624882581,0.3994500230129237,0.08942600289287764,0.5649561594998808,0.3246819771017387,0.3563234413783461,0.5649986107950722,0.2806422719431623,0.4244542164573067,0.38924185776386855
36,1,0.45335504934966586,0.38886751295050764,0.3522623216552728,0.6860077710192098,0.8563985376770034,0.6265619958261048,0.8334287820637456,0.2567764735875796,0.5115860015577032,0.7075072393179848
73,1,0.48500654424646894,0.36709530064468365,0.39401382807252294,0.4618867997562902,0.8187719755089122,0.5849355215966796,0.5261565957135014,0.5996631890846904,0.4778480238244398,0.6716640209282982
27,1,0.6306042120400073,0.916735376134451,0.9761502668386767,0.6728735083621868,0.7048013538932199,0.6832455430926022,0.5245896588931227,0.8335033159324972,0.905888505960073,0.5924143417437389
77,3,0.14849983832822086,0.3906147244361148,0.5934622290394609,0.519589741196355,0.5543166659687538,0.6484458020274981,0.5863983835906863,0.4328933111836135,0.32264445568249644,0.6745492894009211
51,3,0.8835311987396108,0.8624738775413147,0.4068044718603147,0.8241086613407769,0.7937883637907743,0.8703127650009914,0.812347435304359,0.5784995080423476,0.9929226415642992,0.4790434640283381
56,2,0.4820640468324631,0.7947740228667401,0.5193775896325465,0.5455764032641283,0.4667207702225223,0.3727635379056744,0.5654584891722191,0.7742597085082253,0.5392455725724681,0.5148772185831604
73,5,0.7010404667736868,0.39598831800412715,0.3470539434307167,0.42952924600035247,0.2602666187777772,0.34618491484763864,0.7202681351788538,0.1955934807353128,0.47866448607281575,0.6861166205228714
62,3,0.7849008335207427,0.5130908898753107,0.3388295288189441,0.24113701242404784,0.2048811608875195,0.6658240290970872,0.5567976417210398,0.7562818439554841,0.5500363707941005,0.2288431481325019
82,1,0.5614510606746927,0.3495347552331187,0.13242842039761615,0.23078902748857913,0.5099895382519113,0.12025605864694751,0.6822567926287605,0.20048985441578163,0.3191028711484298,0.17466950552391186
55,1,0.5241883263551737,0.8445298342890512,0.5158491187737058,0.5812714464576851,0.6106627119721862,0.44709287746868304,0.4714358428692851,0.34152452768156166,0.5105113086117347,0.6761571209274908
24,2,0.8119847859505158,0.5773053400782635,0.28451207585643506,0.5259079356950479,0.616202134121431,0.6061602790905882,0.42593915839686924,0.5691337242643365,0.3899888840020927,0.7074757617052905
94,1,0.5438488973412264,0.22016721472355977,0.06431577218038467,0.5988057771883456,0.6039126543969989,0.36862277482088734,0.7593884516665573,0.2302310565504426,0.28215619980773443,0.2927432161541616
37,2,0.5245429504527548,0.40444093638133566,0.5287704881081995,0.535575958657482,0.45591440424935314,0.477275349854799,0.5329487629292068,0.2892113662497965,0.5326100181829507,0.5557120311065628
26,4,0.289483986728931,0.7100446502115989,0.43612729409144513,0.4668475244022056,0.6414066320554227,0.6946155793851994,0.47003416250723873,0.668757100663889,0.3139031565759315,0.4905940046108678
55,2,0.45792344015995906,0.5168559296198477,0.43727076562050166,0.42012328145771627,0.58866974281196,0.4959028202795465,0.4657533086561862,0.29107133418173103,0.41343707316319617,0.4106110383941483
49,3,0.8449172063605335,0.9129644724742231,0.5362822666537005,0.836896712265951,0.914472734531813,0.7344093520914647,0.8333111108904493,0.8498638846749521,0.9127608625856779,0.6663681603341527
60,2,0.8074414428414876,0.8408837750748789,0.563068131485772,0.8461650185255881,0.7098664259005187,0.597342826733864,0.9350907993698452,0.8588522509839996,0.8273561294054745,0.4296547892977579
48,3,0.7476016665141895,0.8252989423999236,0.704462629810071,0.41089182979478955,0.3508202912759396,0.5056436529213537,0.6915238197599107,0.37600749046623355,0.35755936931728627,0.48564413751178187
77,3,0.3822057819310643,0.6807021623485845,0.051889866738871485,0.5782990200163427,0.48248526726242125,0.16647592459191388,0.7714289176975119,0.3845162661188952,0.14177897157112218,0.25531757961814755
78,2,0.3329577477005426,0.6809672018761759,0.24200730026310213,0.34991370839739494,0.35642312258524605,0.34826951060628725,0.4507331685263963,0.24514100295328514,0.14805770533428234,0.3146354886220201
89,2,0.570100825208732,0.8463744681085595,0.3411066953344548,0.4435088007600541,0.5259750635203277,0.3689539489711848,0.4045980052740027,0.32927381876937956,0.5220064143440674,0.5969753094939229
32,1,0.5494883317645655,0.41706851946243817,0.3314665273607308,0.7141937024229472,0.2472229011676054,0.4098100506767631,0.44683665754026225,0.4343390200984982,0.4320210314990043,0.5330461323335611
87,3,0.21804423608115175,0.7081005013686456,0.37654199221779233,0.43734931570974417,0.29653485144090136,0.7186742549186568,0.7784463222874096,0.270274168093843,0.18909152199824156,0.6358551452523128
67,1,0.1928069052966761,0.248163926622089,0.061516818723945474,0.13167468504166469,0.34709692781698254,0.20456424304505044,0.4931862834340549,0.04664923317949651,0.3213638896482548,0.09623419589642837
63,1,0.7525136376969571,0.8966680135726782,0.6949007818252095,0.7559931695111638,0.7435916308801345,0.6831383529800712,0.8781549239443694,0.8727663170816047,0.7795627637851781,0.8514451906662464
88,6,0.5518135671693375,0.7196750631608407,0.6181468739900482,0.3859157510782864,0.46644821110373386,0.4180150194723286,0.5097177517269302,0.3206661328956745,0.5174491282262296,0.6446025279088432
30,5,0.22068562578499298,0.38144603361394647,0.6309367957432328,0.4975122404146282,0.3726188652968138,0.3049773646073575,0.49520509758435927,0.24728050912291627,0.434596785482124,0.6995565882455247
29,3,0.388474787968833,0.7214971479500223,0.5649103291242792,0.5359702689550516,0.45056608804379555,0.5675462957408435,0.7312673345081774,0.5000846818401647,0.180891189908777,0.5294853105162889
62,4,0.4615647554276616,0.4438485584234554,0.5205867729176358,0.5403912289114503,0.5775448610958065,0.6237433913307957,0.8069102171235556,0.6818088027991697,0.5277539174709112,0.5039655994695641
63,5,0.5556626847454832,0.42969396904813145,0.5852808113705759,0.5470659506650256,0.7230769057294504,0.36623240925961104,0.7723345470339711,0.4081919275007688,0.7629795345019953,0.5131201963775546
66,5,0.25884095204852114,0.3233939223655475,0.3335257967613853,0.3762110235694172,0.3256420840910317,0.5877971628332854,0.3712190338203576,0.25276391292181705,0.26830873260201005,0.3247847455949913
27,1,0.7311670795121553,0.8731367615695977,0.8668711454201541,0.8543785989187734,0.6354450167012932,0.8976376999906487,0.9409687449191976,0.8623294064465653,0.9522681414704098,0.6416518117395696
68,3,0.6420890465391627,0.7793793799410421,0.07779531484908568,0.35475571527412103,0.8335869911790267,0.1334299583619094,0.5840968552318877,0.06406637178808225,0.8384939135507281,0.678528750938262
78,4,0.5025680694314568,0.502840670856349,0.5921295190631042,0.3066914727035197,0.4283811302177061,0.24238860228066203,0.5623162779003796,0.28936993269334405,0.19293856647817803,0.4668333301424231
29,1,0.5993392692378342,0.4765270866093569,0.18588257094371738,0.6529565865856274,0.7329388355473123,0.3844573505491605,0.7833583794822839,0.4398266852952746,0.5477189424797093,0.5674934311630363
91,1,0.20056567246147192,0.3861125250049281,0.04961614295955922,0.4723616766545951,0.7421420828466307,0.27379743143440954,0.6674555988012539,0.1051602599957696,0.357859895605824,0.2634370404902574
